year,plant,species,site,habitat,treatment,survival,height,length,width,green_lvs,scape,new_lvs,biomass,canopy,lf_long,comments
1987,19,2,1,1,NA,1,65,90,78,4,0,2,1339,NA,NA,NA
1987,20,1,4,2,NA,1,100,137,122,9,0,4,4306,NA,NA,NA
1987,20,2,1,1,NA,1,54,99,57,4,0,2,1114,NA,NA,NA
1987,21,1,5,2,NA,1,83,102,91,11,2,4,5668,NA,NA,NA
1987,21,2,4,2,NA,1,97,181,177,6,0,2,3064,NA,NA,NA
1987,22,1,5,2,NA,1,91,116,100,9,2,4,3794,NA,NA,NA
1987,22,2,4,2,NA,1,68,149,68,4,0,2,1232,NA,NA,NA
1987,23,1,5,2,NA,1,81,82,76,9,0,3,3185,NA,NA,NA
1987,23,2,4,2,NA,1,96,164,118,5,0,2,2100,NA,NA,NA
1987,24,1,5,2,NA,1,49,61,45,7,0,4,1280,NA,NA,NA
1987,24,2,4,2,NA,1,87,147,84,4,0,2,1403,NA,NA,NA
1987,25,1,5,2,NA,1,51,63,35,5,0,3,503,NA,NA,NA
1987,25,2,4,2,NA,1,109,185,131,6,0,2,2572,NA,NA,NA
1987,26,1,5,2,NA,1,78,94,74,11,2,3,4968,NA,NA,NA
1987,26,2,4,2,NA,1,103,173,120,5,0,2,2121,NA,NA,NA
1987,27,1,5,2,NA,1,81,88,85,14,3,4,9450,NA,NA,NA
1987,27,2,4,2,NA,1,103,161,138,6,4,2,2647,NA,NA,NA
1987,28,1,5,2,NA,1,62,97,91,8,1,2,2725,NA,NA,NA
1987,28,2,4,2,NA,1,108,151,143,6,1,2,2700,NA,NA,NA
1987,29,1,5,2,NA,1,49,63,55,7,0,3,1454,NA,NA,NA
1987,29,2,4,2,NA,1,88,118,110,5,0,2,2014,NA,NA,NA
1987,30,1,5,2,NA,1,63,72,59,7,0,2,1521,NA,NA,NA
1987,30,2,4,2,NA,1,86,171,110,6,2,2,2347,NA,NA,NA
1987,31,1,1,1,NA,1,92,131,105,13,0,6,9118,NA,NA,NA
1987,31,2,2,1,NA,1,56,106,54,4,0,2,1082,NA,NA,NA
1987,32,1,1,1,NA,1,86,116,108,9,0,4,3984,NA,NA,NA
1987,32,2,2,1,NA,1,83,94,82,4,0,2,1382,NA,NA,NA
1987,33,1,1,1,NA,1,106,151,114,11,1,6,6543,NA,NA,NA
1987,33,2,2,1,NA,1,101,146,104,5,0,2,1950,NA,NA,NA
1987,34,1,1,1,NA,1,70,106,105,10,0,3,4987,NA,NA,NA
1987,34,2,2,1,NA,1,68,100,84,4,0,1,1403,NA,NA,NA
1987,35,1,1,1,NA,1,71,88,71,8,0,4,2326,NA,NA,NA
1987,35,2,2,1,NA,1,48,92,63,4,0,2,1178,NA,NA,NA
1987,36,1,1,1,NA,1,65,98,66,9,0,4,2912,NA,NA,NA
1987,36,2,2,1,NA,1,66,85,81,2,0,2,706,NA,NA,NA
1987,37,1,1,1,NA,1,67,89,74,5,1,3,810,NA,NA,NA
1987,37,2,2,1,NA,1,54,80,75,4,0,2,1307,NA,NA,NA
1987,38,1,1,1,NA,1,67,93,88,6,0,3,1376,NA,NA,NA
1987,38,2,2,1,NA,1,73,142,110,6,0,2,2347,NA,NA,NA
1987,39,1,1,1,NA,1,62,82,65,7,0,3,1618,NA,NA,NA
1987,39,2,2,1,NA,1,68,121,107,6,0,2,2315,NA,NA,NA
1987,40,1,1,1,NA,1,72,113,76,9,0,3,3185,NA,NA,NA
1987,40,2,2,1,NA,1,79,116,99,4,0,2,1564,NA,NA,NA
1987,41,1,1,1,NA,1,60,83,73,7,0,2,1742,NA,NA,NA
1987,41,2,2,1,NA,1,68,108,72,3,0,2,942,NA,NA,NA
1987,42,1,1,1,NA,1,52,57,47,7,0,3,1316,NA,NA,NA
1987,42,2,2,1,NA,1,71,104,97,4,0,2,1543,NA,NA,NA
1987,43,1,1,1,NA,1,83,105,103,8,0,3,2948,NA,NA,NA
1987,43,2,2,1,NA,1,85,148,125,6,0,2,2507,NA,NA,NA
1987,44,1,1,1,NA,1,61,106,94,7,0,3,2046,NA,NA,NA
1987,44,2,2,1,NA,1,89,151,88,4,0,2,1446,NA,NA,NA
1987,45,1,1,1,NA,1,80,96,94,9,0,4,3647,NA,NA,NA
1987,45,2,2,1,NA,1,73,122,83,4,0,2,1393,NA,NA,NA
1987,46,1,1,1,NA,1,68,90,77,6,0,3,1264,NA,NA,NA
1987,46,2,2,1,NA,1,68,114,99,4,0,2,1564,NA,NA,NA
1987,47,1,1,1,NA,1,64,117,70,6,0,3,1190,NA,NA,NA
1987,47,2,2,1,NA,1,67,93,80,4,0,1,1361,NA,NA,NA
1987,48,1,1,1,NA,1,61,89,66,6,0,4,1146,NA,NA,NA
1987,48,2,2,1,NA,1,66,93,62,3,0,1,835,NA,NA,NA
1987,49,1,1,1,NA,1,95,107,97,9,1,5,3721,NA,NA,NA
1987,49,2,2,1,NA,1,71,137,116,4,0,2,1746,NA,NA,NA
1987,50,1,1,1,NA,1,70,110,89,8,1,5,2686,NA,NA,NA
1987,50,2,2,1,NA,1,63,85,83,5,0,1,1725,NA,NA,NA
1987,51,1,5,2,NA,1,65,72,63,6,0,4,1112,NA,NA,NA
1987,51,2,4,2,NA,1,93,130,92,5,0,2,1822,NA,NA,NA
1987,52,1,5,2,NA,1,42,40,34,4,0,2,296,NA,NA,NA
1987,52,2,4,2,NA,1,108,186,156,6,1,2,2839,NA,NA,NA
1987,53,1,5,2,NA,1,77,93,56,9,0,3,2622,NA,NA,NA
1987,53,2,4,2,NA,1,95,203,184,7,0,2,3472,NA,NA,NA
1987,54,1,5,2,NA,1,87,115,58,8,0,3,2045,NA,NA,NA
1987,54,2,4,2,NA,1,122,212,158,6,0,2,2861,NA,NA,NA
1987,55,1,5,2,NA,1,77,85,83,9,0,5,3369,NA,NA,NA
1987,55,2,4,2,NA,1,109,185,172,8,1,2,3676,NA,NA,NA
1987,56,1,5,2,NA,1,76,114,90,10,2,3,4520,NA,NA,NA
1987,56,2,4,2,NA,1,105,152,113,6,0,2,2379,NA,NA,NA
1987,57,1,5,2,NA,1,69,82,78,6,0,2,1274,NA,NA,NA
1987,57,2,4,2,NA,1,111,185,128,6,1,3,2540,NA,NA,NA
1987,58,1,5,2,NA,1,95,97,96,10,0,4,4710,NA,NA,NA
1987,58,2,4,2,NA,1,111,145,140,5,0,2,2336,NA,NA,NA
1987,59,1,5,2,NA,1,93,116,88,11,0,4,5548,NA,NA,NA
1987,59,2,4,2,NA,1,102,151,97,4,0,1,1543,NA,NA,NA
1987,60,1,5,2,NA,1,58,82,45,7,0,3,1280,NA,NA,NA
1987,60,2,4,2,NA,1,102,165,142,6,3,2,2690,NA,NA,NA
1987,61,1,2,1,NA,1,84,81,75,6,0,3,1243,NA,NA,NA
1987,61,2,2,2,NA,1,125,190,104,5,0,1,1950,NA,NA,NA
1987,62,1,2,1,NA,1,100,141,122,13,0,4,10032,NA,NA,NA
1987,62,2,2,2,NA,1,121,122,89,3,1,2,1124,NA,NA,NA
1987,63,1,2,1,NA,1,79,66,62,4,0,2,433,NA,NA,NA
1987,63,2,2,2,NA,1,90,137,79,4,0,4,1350,NA,NA,NA
1987,64,1,2,1,NA,1,63,57,50,4,0,2,378,NA,NA,NA
1987,64,2,2,2,NA,1,75,99,71,4,0,2,1264,NA,NA,NA
1987,65,1,2,1,NA,1,57,77,45,4,0,3,353,NA,NA,NA
1987,65,2,2,2,NA,1,98,123,85,5,0,2,1747,NA,NA,NA
1987,66,1,2,1,NA,1,71,81,71,6,0,2,1200,NA,NA,NA
1987,66,2,2,2,NA,1,65,123,79,3,0,2,1017,NA,NA,NA
1987,67,1,2,1,NA,1,61,66,61,4,0,2,429,NA,NA,NA
1987,67,2,2,2,NA,1,83,84,69,3,0,1,910,NA,NA,NA
1987,68,1,2,1,NA,1,74,64,54,4,0,2,397,NA,NA,NA
1987,68,2,2,2,NA,1,76,114,105,4,0,2,1628,NA,NA,NA
1987,69,1,2,1,NA,1,79,92,70,6,0,2,1190,NA,NA,NA
1987,69,2,2,2,NA,1,90,145,114,5,0,2,2057,NA,NA,NA
1987,70,1,2,1,NA,1,53,60,35,3,0,1,155,NA,NA,NA
1987,70,2,2,2,NA,1,91,134,107,4,0,2,1650,NA,NA,NA
1987,71,1,2,1,NA,1,72,94,53,6,0,2,996,NA,NA,NA
1987,71,2,2,2,NA,1,119,154,132,5,0,2,2250,NA,NA,NA
1987,72,1,2,1,NA,1,58,53,52,4,0,2,387,NA,NA,NA
1987,72,2,2,2,NA,1,94,106,67,4,0,2,1221,NA,NA,NA
1987,73,1,2,1,NA,1,75,64,62,5,0,2,724,NA,NA,NA
1987,73,2,2,2,NA,1,90,93,92,3,0,1,1157,NA,NA,NA
1987,74,1,2,1,NA,1,80,81,65,5,0,3,746,NA,NA,NA
1987,74,2,2,2,NA,1,89,114,65,3,0,1,867,NA,NA,NA
1987,75,1,2,1,NA,1,58,55,48,4,0,2,368,NA,NA,NA
1987,75,2,2,2,NA,1,92,103,70,3,0,1,921,NA,NA,NA
1987,76,1,2,1,NA,1,70,58,56,4,0,2,406,NA,NA,NA
1987,76,2,2,2,NA,1,96,134,77,4,0,2,1328,NA,NA,NA
1987,77,1,2,1,NA,1,55,59,46,3,0,2,185,NA,NA,NA
1987,77,2,2,2,NA,1,94,117,83,4,0,2,1393,NA,NA,NA
1987,78,1,2,1,NA,1,54,61,54,4,0,2,397,NA,NA,NA
1987,78,2,2,2,NA,1,73,106,74,4,0,2,1296,NA,NA,NA
1987,79,1,2,1,NA,1,90,96,91,6,0,2,1406,NA,NA,NA
1987,79,2,2,2,NA,1,60,53,50,5,0,2,1372,NA,NA,NA
1987,80,1,2,1,NA,1,68,81,67,5,0,3,761,NA,NA,NA
1987,80,2,2,2,NA,1,81,108,68,2,0,2,567,NA,NA,NA
1987,81,1,3,1,NA,1,87,112,92,10,0,4,4584,NA,NA,NA
1987,81,2,5,2,NA,1,69,157,152,7,1,3,3129,NA,NA,NA
1987,82,1,3,1,NA,1,76,147,123,9,1,3,4329,NA,NA,NA
1987,82,2,5,2,NA,1,65,109,73,5,0,5,1618,NA,NA,NA
1987,83,1,3,1,NA,1,90,122,92,9,1,3,3598,NA,NA,NA
1987,83,2,5,2,NA,1,76,120,63,4,0,2,1178,NA,NA,NA
1987,84,1,3,1,NA,1,78,112,109,8,0,4,3057,NA,NA,NA
1987,84,2,5,2,NA,1,79,157,106,4,2,1,1639,NA,NA,NA
1987,85,1,3,1,NA,1,46,91,65,7,0,3,1618,NA,NA,NA
1987,85,2,5,2,NA,1,73,153,139,6,3,4,2657,NA,NA,NA
1987,86,1,3,1,NA,1,66,96,90,11,0,3,5628,NA,NA,NA
1987,86,2,5,2,NA,1,72,151,99,6,2,2,2229,NA,NA,NA
1987,87,1,3,1,NA,1,55,99,83,8,0,3,2570,NA,NA,NA
1987,87,2,5,2,NA,1,75,100,89,4,0,2,1457,NA,NA,NA
1987,88,1,3,1,NA,1,53,73,46,5,0,2,599,NA,NA,NA
1987,88,2,5,2,NA,1,77,135,73,4,2,2,1286,NA,NA,NA
1987,89,1,3,1,NA,1,47,64,55,6,0,2,1020,NA,NA,NA
1987,89,2,5,2,NA,1,93,196,163,6,4,2,2914,NA,NA,NA
1987,90,1,3,1,NA,1,40,55,41,6,0,2,846,NA,NA,NA
1987,90,2,5,2,NA,1,88,162,131,4,0,2,1907,NA,NA,NA
1987,91,1,2,2,NA,1,110,98,76,8,0,3,2429,NA,NA,NA
1987,91,2,5,2,NA,1,88,139,104,4,3,2,1618,NA,NA,NA
1987,92,1,2,2,NA,1,85,80,76,6,0,3,1254,NA,NA,NA
1987,92,2,5,2,NA,1,56,89,75,3,0,1,974,NA,NA,NA
1987,93,1,2,2,NA,1,115,103,84,6,1,3,1336,NA,NA,NA
1987,93,2,5,2,NA,1,103,161,95,5,2,2,1854,NA,NA,NA
1987,94,1,2,2,NA,1,113,110,94,10,1,4,4647,NA,NA,NA
1987,94,2,5,2,NA,1,83,135,119,7,1,3,2776,NA,NA,NA
1987,95,1,2,2,NA,1,107,114,109,6,1,2,1577,NA,NA,NA
1987,95,2,5,2,NA,1,65,110,99,4,1,2,1564,NA,NA,NA
1987,96,1,2,2,NA,1,95,95,74,8,0,4,2388,NA,NA,NA
1987,96,2,5,2,NA,1,79,161,129,5,1,2,2218,NA,NA,NA
1987,97,1,2,2,NA,1,87,84,83,8,0,4,2570,NA,NA,NA
1987,97,2,5,2,NA,1,77,115,101,4,2,2,1585,NA,NA,NA
1987,98,1,2,2,NA,1,78,81,66,8,0,4,2221,NA,NA,NA
1987,98,2,5,2,NA,1,78,131,116,6,1,3,2411,NA,NA,NA
1987,99,1,2,2,NA,1,87,79,77,8,0,3,2450,NA,NA,NA
1987,99,2,5,2,NA,1,98,104,85,4,4,1,1414,NA,NA,NA
1987,100,1,2,2,NA,1,94,79,68,7,0,4,1665,NA,NA,NA
1987,100,2,5,2,NA,1,72,119,77,6,2,2,1993,NA,NA,NA
1987,101,1,2,2,NA,1,110,101,99,9,0,4,3770,NA,NA,NA
1987,101,2,3,1,NA,1,87,138,92,5,0,2,1822,NA,NA,NA
1987,102,1,2,2,NA,1,113,111,110,8,0,4,3075,NA,NA,NA
1987,102,2,3,1,NA,1,69,104,48,3,0,1,685,NA,NA,NA
1987,103,1,2,2,NA,1,95,90,64,8,0,4,2177,NA,NA,NA
1987,103,2,3,1,NA,1,84,130,79,4,1,2,1350,NA,NA,NA
1987,104,1,2,2,NA,1,91,102,75,10,1,4,4025,NA,NA,NA
1987,104,2,3,1,NA,1,86,181,68,5,0,2,1564,NA,NA,NA
1987,105,1,2,2,NA,1,81,139,117,10,0,6,5343,NA,NA,NA
1987,105,2,3,1,NA,1,70,69,33,3,0,1,525,NA,NA,NA
1987,106,1,2,2,NA,1,83,111,85,11,2,4,5427,NA,NA,NA
1987,106,2,3,1,NA,1,58,103,55,3,0,2,760,NA,NA,NA
1987,107,1,2,2,NA,1,87,107,99,9,0,3,3770,NA,NA,NA
1987,107,2,3,1,NA,1,73,75,69,2,2,2,578,NA,NA,NA
1987,108,1,2,2,NA,1,74,87,76,8,1,3,2429,NA,NA,NA
1987,108,2,3,1,NA,1,57,99,64,3,1,1,857,NA,NA,NA
1987,109,1,2,2,NA,1,82,84,80,8,0,3,2510,NA,NA,NA
1987,109,2,3,1,NA,1,70,81,60,2,0,2,481,NA,NA,NA
1987,110,1,2,2,NA,1,77,79,68,9,0,4,2967,NA,NA,NA
1987,110,2,3,1,NA,1,56,129,73,3,0,2,953,NA,NA,NA
1987,111,1,3,1,NA,1,64,112,100,8,0,3,2893,NA,NA,NA
1987,111,2,3,1,NA,1,67,109,87,4,3,1,1435,NA,NA,NA
1987,112,1,3,1,NA,1,50,67,46,6,0,2,910,NA,NA,NA
1987,112,2,3,1,NA,1,59,118,74,4,2,1,1296,NA,NA,NA
1987,113,1,3,1,NA,1,61,112,99,9,0,4,3770,NA,NA,NA
1987,113,2,3,1,NA,1,54,89,88,4,0,1,1446,NA,NA,NA
1987,114,1,3,1,NA,1,50,73,54,7,0,3,1437,NA,NA,NA
1987,114,2,3,1,NA,1,67,126,87,4,0,2,1435,NA,NA,NA
1987,115,1,3,1,NA,1,54,86,81,9,0,3,3317,NA,NA,NA
1987,115,2,3,1,NA,1,71,148,145,7,1,3,3054,NA,NA,NA
1987,116,1,3,1,NA,1,68,84,81,9,0,3,3317,NA,NA,NA
1987,116,2,3,1,NA,1,74,129,91,4,3,2,1478,NA,NA,NA
1987,117,1,3,1,NA,1,46,81,26,3,0,1,129,NA,NA,NA
1987,117,2,3,1,NA,1,64,118,66,4,1,1,1211,NA,NA,NA
1987,118,1,3,1,NA,1,48,64,62,5,0,2,724,NA,NA,NA
1987,118,2,3,1,NA,1,77,69,37,2,0,2,235,NA,NA,NA
1987,119,1,3,1,NA,1,64,94,87,9,0,3,3472,NA,NA,NA
1987,119,2,3,1,NA,1,70,103,70,4,3,2,1253,NA,NA,NA
1987,120,1,3,1,NA,1,72,89,79,9,1,3,3265,NA,NA,NA
1987,120,2,3,1,NA,1,57,84,58,4,4,2,1125,NA,NA,NA
1987,121,1,6,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
1987,122,1,6,4,2,1,94,103,90,5,0,5,918,NA,NA,NA
1987,123,1,6,4,2,1,92,108,86,7,0,7,1933,NA,NA,NA
1987,124,1,6,4,2,1,72,117,74,6,0,6,1232,NA,NA,NA
1987,125,1,6,4,2,1,85,87,81,6,0,6,1305,NA,NA,NA
1987,126,1,6,4,2,1,107,115,94,7,3,7,2046,NA,NA,NA
1987,127,1,6,4,2,1,89,95,89,4,0,4,546,NA,NA,NA
1987,128,1,6,4,2,1,101,142,112,8,2,8,3110,NA,NA,NA
1987,129,1,6,4,2,1,88,190,70,5,0,5,782,NA,NA,NA
1987,130,1,6,4,2,1,106,129,77,5,0,5,831,NA,NA,NA
1987,131,1,6,4,2,1,74,113,66,5,0,5,753,NA,NA,NA
1987,132,1,6,4,2,1,101,112,98,5,0,5,969,NA,NA,NA
1987,133,1,6,4,2,1,86,85,68,5,0,5,768,NA,NA,NA
1987,134,1,6,4,2,1,71,97,75,4,0,4,489,NA,NA,NA
1987,135,1,6,4,2,1,89,111,88,6,0,6,1376,NA,NA,NA
1987,136,1,6,4,2,1,109,150,123,8,1,8,3301,NA,NA,NA
1987,137,1,6,4,2,1,100,121,77,6,1,6,1264,NA,NA,NA
1987,138,1,6,4,2,1,93,118,98,6,0,6,1474,NA,NA,NA
1987,139,1,6,4,2,1,108,100,71,6,0,6,1200,NA,NA,NA
1987,140,1,6,4,2,1,99,149,138,7,1,7,2613,NA,NA,NA
1987,141,1,6,4,2,1,109,122,114,6,2,6,1623,NA,NA,NA
1987,142,1,6,4,2,1,92,141,126,9,3,9,4395,NA,NA,NA
1987,143,1,6,4,2,1,91,123,107,7,1,6,2222,NA,NA,NA
1987,144,1,6,4,2,1,87,134,118,7,1,7,2365,NA,NA,NA
1987,145,1,6,4,2,1,97,113,103,6,1,6,1521,NA,NA,NA
1987,146,1,6,4,2,1,95,140,105,8,4,8,2985,NA,NA,NA
1987,147,1,6,4,2,1,95,136,91,7,2,7,2004,NA,NA,NA
1987,148,1,6,4,2,1,77,112,99,5,2,5,975,NA,NA,NA
1987,149,1,6,4,2,1,88,104,92,6,1,6,1416,NA,NA,NA
1987,150,1,6,4,2,1,78,111,98,6,2,6,1474,NA,NA,NA
1987,151,1,6,4,2,1,88,125,100,6,1,6,1493,NA,NA,NA
1987,152,1,6,4,2,1,69,82,54,5,0,5,663,NA,NA,NA
1987,153,1,6,4,2,1,81,119,87,6,1,6,1366,NA,NA,NA
1987,154,1,6,4,2,1,105,101,86,6,1,6,1356,NA,NA,NA
1987,155,1,6,4,2,1,94,122,78,6,1,6,1274,NA,NA,NA
1987,156,1,6,4,2,1,86,118,91,6,0,6,1406,NA,NA,NA
1987,157,1,6,4,2,1,86,70,48,4,0,4,368,NA,NA,NA
1987,158,1,6,4,2,1,104,128,104,6,1,5,1531,NA,NA,NA
1987,159,1,6,4,2,1,73,102,83,5,0,4,872,NA,NA,NA
1987,160,1,6,4,2,1,93,114,89,6,2,5,1386,NA,NA,NA
1987,161,1,6,4,2,1,62,116,58,4,0,4,415,NA,NA,NA
1987,162,1,6,4,2,1,96,112,86,6,0,5,1356,NA,NA,NA
1987,163,1,6,4,2,1,94,143,133,7,3,7,2552,NA,NA,NA
1987,164,1,6,4,2,1,115,101,71,7,3,7,1711,NA,NA,NA
1987,165,1,6,4,2,1,91,123,99,6,2,6,1483,NA,NA,NA
1987,166,1,6,4,2,1,90,137,119,6,2,6,1668,NA,NA,NA
1987,167,1,6,4,2,1,66,69,27,3,0,3,132,NA,NA,NA
1987,168,1,6,4,2,1,87,107,85,6,2,6,1346,NA,NA,NA
1987,169,1,6,4,2,1,92,151,122,7,3,7,2416,NA,NA,NA
1987,170,1,6,4,2,1,78,82,62,3,1,2,224,NA,NA,NA
1987,171,1,6,4,1,1,130,151,142,12,0,4,9193,NA,NA,NA
1987,172,2,6,4,1,1,68,112,104,3,0,1,1285,NA,NA,NA
1987,173,1,6,4,1,1,128,205,135,10,0,4,5852,NA,NA,NA
1987,174,1,6,4,1,1,128,204,148,10,0,4,6205,NA,NA,NA
1987,175,1,6,4,1,1,114,167,149,9,0,3,4891,NA,NA,NA
1987,176,1,6,4,1,1,88,129,98,8,0,3,2856,NA,NA,NA
1987,177,1,6,4,1,1,65,90,86,6,0,2,1356,NA,NA,NA
1987,178,1,6,4,1,1,134,180,167,14,0,4,14530,NA,NA,NA
1987,179,1,6,4,1,1,69,108,72,8,0,2,2347,NA,NA,NA
1987,180,1,6,4,1,1,88,105,93,8,0,2,2763,NA,NA,NA
1987,181,1,6,4,1,1,78,70,65,7,0,3,1618,NA,NA,NA
1987,182,1,6,4,1,1,140,192,169,11,0,4,8408,NA,NA,NA
1987,183,1,6,4,1,1,140,227,142,12,0,3,9193,NA,NA,NA
1987,184,1,6,4,1,1,81,108,84,7,0,3,1905,NA,NA,NA
1987,185,1,6,4,1,1,56,84,76,5,0,2,824,NA,NA,NA
1987,186,1,6,4,1,1,62,59,48,5,0,2,615,NA,NA,NA
1987,187,1,6,4,1,1,85,116,82,8,0,2,2550,NA,NA,NA
1987,188,1,6,4,1,1,113,163,109,11,0,4,6358,NA,NA,NA
1987,189,1,6,4,1,1,110,156,140,10,0,4,5990,NA,NA,NA
1987,190,1,6,4,1,1,96,144,109,7,0,3,2248,NA,NA,NA
1987,191,1,6,4,1,1,59,75,40,4,0,2,328,NA,NA,NA
1987,192,1,6,4,1,1,99,133,102,7,0,3,2155,NA,NA,NA
1987,193,1,6,4,1,1,81,104,84,5,0,2,878,NA,NA,NA
1987,194,1,6,4,1,1,82,151,72,6,0,2,1211,NA,NA,NA
1987,195,1,6,4,1,1,83,122,81,8,0,4,2530,NA,NA,NA
1987,196,1,6,4,1,1,150,224,209,13,0,5,14136,NA,NA,NA
1987,197,1,6,4,1,1,123,146,127,9,0,4,4418,NA,NA,NA
1987,198,1,6,4,1,1,133,206,201,8,0,3,4514,NA,NA,NA
1987,199,1,6,4,1,1,175,169,125,8,0,3,3335,NA,NA,NA
1987,200,1,6,4,1,1,154,218,209,7,0,2,3404,NA,NA,NA
1987,201,1,6,4,1,1,123,183,130,10,0,4,5713,NA,NA,NA
1987,202,1,6,4,1,1,78,109,68,5,0,2,768,NA,NA,NA
1987,203,1,6,4,1,1,81,104,77,5,0,2,831,NA,NA,NA
1987,204,1,6,4,1,1,139,184,171,10,0,4,6803,NA,NA,NA
1987,205,1,6,4,1,1,69,84,75,6,0,2,1243,NA,NA,NA
1987,206,1,6,4,1,1,120,174,154,8,0,4,3810,NA,NA,NA
1987,207,1,6,4,1,1,83,148,99,6,0,3,1483,NA,NA,NA
1987,208,1,6,4,1,1,100,117,84,6,0,2,1336,NA,NA,NA
1987,209,1,6,4,1,1,170,234,173,11,0,4,8534,NA,NA,NA
1987,210,1,6,4,1,1,112,112,88,5,0,3,905,NA,NA,NA
1987,211,1,6,4,1,1,146,199,128,11,0,4,7044,NA,NA,NA
1987,212,1,6,4,1,1,92,131,111,8,0,3,3092,NA,NA,NA
1987,213,1,6,4,1,1,85,110,95,4,0,1,569,NA,NA,NA
1987,214,1,6,4,1,1,174,247,194,12,0,4,11214,NA,NA,NA
1987,215,1,6,4,1,1,99,160,141,8,0,3,3601,NA,NA,NA
1987,216,1,6,4,1,1,104,96,87,6,0,3,1366,NA,NA,NA
1987,217,1,6,4,1,1,103,136,122,8,0,3,3284,NA,NA,NA
1987,218,1,6,4,1,1,107,149,91,8,0,3,2725,NA,NA,NA
1987,219,1,6,4,1,1,94,114,58,7,0,2,1504,NA,NA,NA
1987,220,1,6,4,1,1,116,124,113,6,0,2,1614,NA,NA,NA
1987,221,2,6,4,2,1,79,113,84,4,0,3,1403,NA,NA,NA
1987,222,2,6,4,2,1,94,121,74,4,0,3,1296,NA,NA,NA
1987,223,2,6,4,2,1,99,153,94,4,0,3,1510,NA,NA,NA
1987,224,2,6,4,2,1,129,228,139,6,0,3,2657,NA,NA,NA
1987,225,2,6,4,2,1,84,86,50,2,0,2,374,NA,NA,NA
1987,226,2,6,4,2,1,103,137,127,3,0,3,1531,NA,NA,NA
1987,227,2,6,4,2,1,86,115,85,4,0,4,1414,NA,NA,NA
1987,228,2,6,4,2,1,104,157,129,4,0,4,1885,NA,NA,NA
1987,229,2,6,4,2,1,104,170,117,5,0,5,2089,NA,NA,NA
1987,230,2,6,4,2,1,69,128,107,6,0,5,2315,NA,NA,NA
1987,231,2,6,4,2,1,89,184,171,9,0,7,3998,NA,NA,NA
1987,232,2,6,4,2,1,104,160,134,6,0,4,2604,NA,NA,NA
1987,233,2,6,4,2,1,88,126,94,4,0,4,1510,NA,NA,NA
1987,234,2,6,4,2,1,98,175,119,5,0,4,2111,NA,NA,NA
1987,235,2,6,4,2,1,108,129,113,4,0,4,1714,NA,NA,NA
1987,236,2,6,4,2,1,69,126,94,4,0,4,1510,NA,NA,NA
1987,237,2,6,4,2,1,103,178,124,4,0,4,1832,NA,NA,NA
1987,238,2,6,4,2,1,85,154,88,5,0,4,1779,NA,NA,NA
1987,239,2,6,4,2,1,98,105,100,6,0,4,2240,NA,NA,NA
1987,240,2,6,4,2,1,103,171,99,6,0,4,2229,NA,NA,NA
1987,241,2,6,4,2,1,90,144,122,6,0,4,2475,NA,NA,NA
1987,242,2,6,4,2,1,104,167,137,6,0,4,2636,NA,NA,NA
1987,243,2,6,4,2,1,98,153,150,5,0,4,2443,NA,NA,NA
1987,244,2,6,4,2,1,107,164,140,7,0,5,3001,NA,NA,NA
1987,245,2,6,4,2,1,101,144,142,6,0,4,2690,NA,NA,NA
1987,246,2,6,4,2,1,95,165,159,6,0,4,2872,NA,NA,NA
1987,247,2,6,4,2,1,107,174,122,6,0,5,2475,NA,NA,NA
1987,248,2,6,4,2,1,103,120,109,6,0,4,2336,NA,NA,NA
1987,249,2,6,4,2,1,84,106,85,5,0,5,1747,NA,NA,NA
1987,250,2,6,4,2,1,101,179,102,4,0,4,1596,NA,NA,NA
1987,251,2,6,4,2,1,97,130,92,4,0,3,1489,NA,NA,NA
1987,252,2,6,4,2,1,92,133,114,4,0,4,1725,NA,NA,NA
1987,253,2,6,4,2,1,88,139,58,4,0,4,1125,NA,NA,NA
1987,254,2,6,4,2,1,88,105,104,4,0,4,1618,NA,NA,NA
1987,255,2,6,4,2,1,77,122,83,5,0,3,1725,NA,NA,NA
1987,256,2,6,4,2,1,88,76,76,4,0,2,1318,NA,NA,NA
1987,257,2,6,4,2,1,94,139,125,4,0,4,1842,NA,NA,NA
1987,258,2,6,4,2,1,104,130,111,4,0,2,1693,NA,NA,NA
1987,259,2,6,4,2,1,84,127,97,4,0,3,1543,NA,NA,NA
1987,260,2,6,4,2,1,145,166,119,5,0,3,2111,NA,NA,NA
1987,261,2,6,4,2,1,98,137,86,5,0,3,1757,NA,NA,NA
1987,262,2,6,4,2,1,106,137,85,4,0,2,1414,NA,NA,NA
1987,263,2,6,4,2,1,115,161,112,5,0,4,2036,NA,NA,NA
1987,264,2,6,4,2,1,70,102,100,3,0,3,1242,NA,NA,NA
1987,265,2,6,4,2,1,94,128,106,6,0,4,2304,NA,NA,NA
1987,266,2,6,4,2,1,68,107,76,5,0,3,1650,NA,NA,NA
1987,267,2,6,4,2,1,87,131,126,5,0,3,2186,NA,NA,NA
1987,268,2,6,4,2,1,67,135,98,6,0,3,2218,NA,NA,NA
1987,269,2,6,4,2,1,93,141,95,6,0,4,2186,NA,NA,NA
1987,270,2,6,4,2,1,72,107,71,4,0,3,1264,NA,NA,NA
